9.14,235.37,23.26,1422.73,1387.71
9.15,235.9,23.26,1422.53,1387.6
9.16,236.43,23.26,1422.33,1387.48
9.17,236.95,23.26,1422.13,1387.36
9.18,237.48,23.26,1421.93,1387.24
9.19,238.01,23.25,1421.73,1387.12
9.2,238.53,23.25,1421.53,1387
9.21,239.06,23.26,1421.33,1386.88
9.22,239.2,23.26,1421.13,1386.76
9.23,239.2,23.26,1420.93,1386.64
9.24,239.2,23.26,1420.73,1386.52
9.25,239.2,23.26,1420.53,1386.4
9.26,239.2,23.27,1420.33,1386.29
9.27,239.2,23.26,1420.13,1386.17
9.28,239.2,23.26,1419.93,1386.05
9.29,239.2,23.26,1419.73,1385.93
9.3,239.2,23.26,1419.53,1385.81
9.31,239.2,23.26,1419.33,1385.69
9.32,239.2,23.26,1419.13,1385.57
9.33,239.2,23.26,1418.93,1385.45
9.34,239.2,23.26,1418.73,1385.33
9.35,239.2,23.26,1418.53,1385.21
9.36,239.2,23.26,1418.33,1385.09
9.37,239.2,23.26,1418.13,1384.98
9.38,239.2,23.26,1417.93,1384.86
9.39,239.2,23.26,1417.73,1384.74
9.4,239.2,23.26,1417.53,1384.62
9.41,239.2,23.26,1417.33,1384.5
9.42,239.2,23.27,1417.13,1384.38
9.43,239.2,23.26,1416.93,1384.26
9.44,239.2,23.27,1416.73,1384.14
9.45,239.2,23.26,1416.53,1384.02
9.46,239.2,23.26,1416.33,1383.9
9.47,239.2,23.25,1416.13,1383.78
9.48,239.2,23.26,1415.93,1383.67
9.49,239.2,23.26,1415.73,1383.55
9.5,239.2,23.25,1415.53,1383.43
9.51,239.2,23.27,1415.33,1383.31
9.52,239.2,23.25,1415.13,1383.19
9.53,239.2,23.27,1414.94,1383.07
9.54,239.2,23.26,1414.74,1382.95
9.55,239.2,23.25,1414.54,1382.83
9.56,239.2,23.26,1414.34,1382.71
9.57,239.2,23.26,1414.14,1382.59
9.58,239.2,23.26,1413.94,1382.47
9.59,239.2,23.26,1413.74,1382.35
9.6,239.2,23.26,1413.54,1382.24
9.61,239.2,23.26,1413.34,1382.12
9.62,239.2,23.26,1413.14,1382
9.63,239.2,23.26,1412.94,1381.88
9.64,239.2,23.25,1412.74,1381.76
9.65,239.2,23.26,1412.54,1381.64
9.66,239.2,23.26,1412.34,1381.52
9.67,239.2,23.26,1412.14,1381.4
9.68,239.2,23.25,1411.94,1381.28
9.69,239.2,23.25,1411.74,1381.16
9.7,239.2,23.26,1411.54,1381.04
9.71,239.2,23.26,1411.34,1380.93
9.72,239.2,23.26,1411.14,1380.81
9.73,239.2,23.26,1410.94,1380.69
9.74,239.2,23.26,1410.74,1380.57
9.75,239.2,23.26,1410.54,1380.45
9.76,239.2,23.26,1410.34,1380.33
9.77,239.2,23.26,1410.14,1380.21
9.78,239.2,23.25,1409.94,1380.09
9.79,239.2,23.27,1409.74,1379.97
9.8,239.2,23.26,1409.54,1379.85
9.81,239.2,23.26,1409.34,1379.73
9.82,239.2,23.26,1409.14,1379.62
9.83,239.2,23.25,1408.94,1379.5
9.84,239.2,23.26,1408.74,1379.38
9.85,239.2,23.26,1408.54,1379.26
9.86,239.2,23.26,1408.34,1379.14
9.87,239.2,23.27,1408.14,1379.02
9.88,239.2,23.26,1407.94,1378.9
9.89,239.2,23.26,1407.74,1378.78
9.9,239.2,23.26,1407.54,1378.66
9.91,239.2,23.26,1407.34,1378.54
9.92,239.2,23.26,1407.14,1378.42
9.93,239.2,23.26,1406.94,1378.31
9.94,239.2,23.27,1406.74,1378.19
9.95,239.2,23.26,1406.54,1378.07
9.96,239.2,23.26,1406.34,1377.95
9.97,239.2,23.26,1406.14,1377.83
9.98,239.2,23.26,1405.94,1377.71
9.99,239.2,23.26,1405.74,1377.59
10,239.2,23.26,1405.55,1377.47
10.01,239.2,23.26,1405.35,1377.35
10.02,239.2,23.25,1405.15,1377.23
10.03,239.2,23.26,1404.95,1377.11
10.04,239.2,23.26,1404.75,1376.99
10.05,239.2,23.26,1404.55,1376.88
10.06,239.2,23.26,1404.35,1376.76
10.07,239.2,23.26,1404.15,1376.64
10.08,239.2,23.25,1403.95,1376.52
10.09,239.2,23.25,1403.75,1376.4
10.1,239.2,23.26,1403.55,1376.28
10.11,239.2,23.27,1403.35,1376.16
10.12,239.2,23.26,1403.15,1376.04
10.13,239.2,23.27,1402.95,1375.92
10.14,239.2,23.26,1402.75,1375.8
10.15,239.2,23.25,1402.55,1375.68
10.16,239.2,23.26,1402.35,1375.57
10.17,239.2,23.26,1402.15,1375.45
10.18,239.2,23.25,1401.95,1375.33
10.19,239.2,23.26,1401.75,1375.21
10.2,239.2,23.26,1401.55,1375.09
10.21,239.2,23.26,1401.35,1374.97
10.22,239.2,23.26,1401.15,1374.85
10.23,239.2,23.26,1400.95,1374.73
10.24,239.2,23.26,1400.75,1374.61
10.25,239.2,23.26,1400.55,1374.49
10.26,239.2,23.26,1400.35,1374.37
10.27,239.2,23.26,1400.15,1374.26
10.28,239.2,23.26,1399.95,1374.14
10.29,239.2,23.25,1399.75,1374.02
10.3,239.2,23.26,1399.55,1373.9
10.31,239.2,23.26,1399.35,1373.78
10.32,239.2,23.26,1399.15,1373.66
10.33,239.2,23.26,1398.95,1373.54
10.34,239.2,23.26,1398.75,1373.42
10.35,239.2,23.26,1398.55,1373.3
10.36,239.2,23.26,1398.35,1373.18
10.37,239.2,23.26,1398.15,1373.06
10.38,239.2,23.26,1397.95,1372.95
10.39,239.2,23.26,1397.75,1372.83
10.4,239.2,23.26,1397.55,1372.71
10.41,239.2,23.26,1397.35,1372.59
10.42,239.2,23.26,1397.15,1372.47
10.43,239.2,23.26,1396.95,1372.35
10.44,239.2,23.26,1396.75,1372.23
10.45,239.2,23.25,1396.55,1372.11
10.46,239.2,23.25,1396.36,1371.99
10.47,239.2,23.26,1396.16,1371.87
10.48,239.2,23.26,1395.96,1371.75
10.49,239.2,23.26,1395.76,1371.63
10.5,239.2,23.25,1395.56,1371.52
10.51,239.2,23.25,1395.36,1371.4
10.52,239.2,23.26,1395.16,1371.28
10.53,239.2,23.26,1394.96,1371.16
10.54,239.2,23.26,1394.76,1371.04
10.55,239.2,23.26,1394.56,1370.92
10.56,239.2,23.25,1394.36,1370.8
10.57,239.2,23.26,1394.16,1370.68
10.58,239.2,23.27,1393.96,1370.56
10.59,239.2,23.26,1393.76,1370.44
10.6,239.2,23.26,1393.56,1370.32
10.61,239.2,23.25,1393.36,1370.21
10.62,239.2,23.25,1393.16,1370.09
10.63,239.2,23.26,1392.96,1369.97
10.64,239.2,23.26,1392.76,1369.85
10.65,239.2,23.26,1392.56,1369.73
10.66,239.2,23.25,1392.36,1369.61
10.67,239.2,23.26,1392.16,1369.49
10.68,239.2,23.25,1391.96,1369.37
10.69,239.2,23.26,1391.76,1369.25
10.7,239.2,23.26,1391.56,1369.13
10.71,239.2,23.26,1391.36,1369.01
10.72,239.2,23.26,1391.16,1368.9
10.73,239.2,23.26,1390.96,1368.78
10.74,239.2,23.26,1390.76,1368.66
10.75,239.2,23.26,1390.56,1368.54
10.76,239.2,23.27,1390.36,1368.42
10.77,239.2,23.26,1390.16,1368.3
10.78,239.2,23.26,1389.96,1368.18
10.79,239.2,23.26,1389.76,1368.06
10.8,239.2,23.26,1389.56,1367.94
10.81,239.2,23.26,1389.36,1367.82
10.82,239.2,23.25,1389.16,1367.7
10.83,239.2,23.26,1388.96,1367.59
10.84,239.2,23.26,1388.76,1367.47
10.85,239.2,23.26,1388.56,1367.35
10.86,239.2,23.26,1388.36,1367.23
10.87,239.2,23.26,1388.16,1367.11
10.88,239.2,23.27,1387.96,1366.99
10.89,239.2,23.25,1387.76,1366.87
10.9,239.2,23.26,1387.56,1366.75
10.91,239.2,23.26,1387.36,1366.63
10.92,239.2,23.26,1387.17,1366.51
10.93,239.2,23.25,1386.97,1366.39
10.94,239.2,23.26,1386.77,1366.28
10.95,239.2,23.26,1386.57,1366.16
10.96,239.2,23.26,1386.37,1366.04
10.97,239.2,23.26,1386.17,1365.92
10.98,239.2,23.26,1385.97,1365.8
10.99,239.2,23.26,1385.77,1365.68
11,239.2,23.25,1385.57,1365.56
11.01,239.2,23.25,1385.37,1365.44
11.02,239.2,23.26,1385.17,1365.32
11.03,239.2,23.25,1384.97,1365.2
11.04,239.2,23.26,1384.77,1365.08
11.05,239.2,23.26,1384.57,1364.96
11.06,239.2,23.26,1384.37,1364.85
11.07,239.2,23.26,1384.17,1364.73
11.08,239.2,23.26,1383.97,1364.61
11.09,239.2,23.26,1383.77,1364.49
11.1,239.2,23.26,1383.57,1364.37
11.11,239.2,23.26,1383.37,1364.25
11.12,239.2,23.26,1383.17,1364.13
11.13,239.14,23.26,1382.97,1364.01
11.14,238.75,23.26,1382.79,1363.86
11.15,238.37,23.25,1382.61,1363.71
11.16,237.98,23.26,1382.43,1363.57
11.17,237.59,23.26,1382.25,1363.42
11.18,237.2,23.26,1382.07,1363.27
11.19,236.82,23.26,1381.89,1363.13
11.2,236.43,23.26,1381.71,1362.98
11.21,236.04,23.26,1381.53,1362.83
11.22,235.65,23.26,1381.35,1362.69
11.23,235.26,23.25,1381.17,1362.54
11.24,234.88,23.26,1380.99,1362.39
11.25,234.49,23.26,1380.81,1362.25
11.26,234.1,23.26,1380.63,1362.1
11.27,233.71,23.26,1380.45,1361.95
11.28,233.32,23.26,1380.27,1361.81
11.29,232.94,23.26,1380.09,1361.66
11.3,232.55,23.25,1379.91,1361.51
11.31,232.16,23.26,1379.73,1361.37
11.32,231.78,23.27,1379.54,1361.22
11.33,231.39,23.25,1379.36,1361.07
11.34,231,23.25,1379.18,1360.93
11.35,230.87,23.25,1379,1360.78
11.36,230.87,23.26,1378.82,1360.63
11.37,230.87,23.27,1378.64,1360.48
11.38,230.87,23.26,1378.46,1360.34
11.39,230.87,23.25,1378.28,1360.19
11.4,230.87,23.26,1378.1,1360.04
11.41,230.87,23.26,1377.92,1359.9
11.42,230.87,23.25,1377.74,1359.75
11.43,230.87,23.26,1377.56,1359.6
11.44,230.87,23.26,1377.38,1359.46
11.45,230.87,23.26,1377.2,1359.31
11.46,230.87,23.26,1377.02,1359.16
11.47,230.87,23.26,1376.84,1359.02
11.48,230.87,23.26,1376.66,1358.87
11.49,230.87,23.26,1376.48,1358.72
11.5,230.87,23.26,1376.3,1358.58
11.51,230.87,23.26,1376.12,1358.43
11.52,230.87,23.26,1375.94,1358.28
11.53,230.87,23.26,1375.76,1358.14
11.54,230.87,23.26,1375.58,1357.99
11.55,230.87,23.26,1375.39,1357.84
11.56,230.87,23.25,1375.21,1357.7
11.57,230.87,23.26,1375.03,1357.55
11.58,230.87,23.25,1374.85,1357.4
11.59,230.87,23.26,1374.67,1357.26
11.6,230.87,23.26,1374.49,1357.11
11.61,230.87,23.26,1374.31,1356.96
11.62,230.87,23.25,1374.13,1356.82
11.63,230.87,23.26,1373.95,1356.67
11.64,230.87,23.26,1373.77,1356.52
11.65,230.87,23.25,1373.59,1356.37
11.66,230.87,23.25,1373.41,1356.23
11.67,230.87,23.26,1373.23,1356.08
11.68,230.87,23.26,1373.05,1355.93
11.69,230.87,23.26,1372.87,1355.79
11.7,230.87,23.26,1372.69,1355.64
11.71,230.87,23.25,1372.51,1355.49
11.72,230.87,23.26,1372.33,1355.35
11.73,230.87,23.26,1372.15,1355.2
11.74,230.87,23.25,1371.97,1355.05
11.75,230.87,23.26,1371.79,1354.91
11.76,230.87,23.26,1371.61,1354.76
11.77,230.87,23.26,1371.43,1354.61
11.78,230.87,23.26,1371.25,1354.47
11.79,230.87,23.26,1371.06,1354.32
11.8,230.87,23.26,1370.88,1354.17
11.81,230.87,23.26,1370.7,1354.03
11.82,230.87,23.26,1370.52,1353.88
11.83,230.87,23.26,1370.34,1353.73
11.84,230.87,23.25,1370.16,1353.59
11.85,230.87,23.26,1369.98,1353.44
11.86,230.87,23.25,1369.8,1353.29
11.87,230.87,23.26,1369.62,1353.15
11.88,230.87,23.26,1369.44,1353
11.89,230.87,23.26,1369.26,1352.85
11.9,230.87,23.25,1369.08,1352.71
11.91,230.87,23.26,1368.9,1352.56
11.92,230.87,23.26,1368.72,1352.41
11.93,230.87,23.26,1368.54,1352.26
11.94,230.87,23.26,1368.36,1352.12
11.95,230.87,23.26,1368.18,1351.97
11.96,230.87,23.26,1368,1351.82
11.97,230.87,23.25,1367.82,1351.68
11.98,230.87,23.26,1367.64,1351.53
11.99,230.87,23.26,1367.46,1351.38
12,230.87,23.26,1367.28,1351.24
12.01,230.87,23.25,1367.1,1351.09
12.02,230.87,23.26,1366.92,1350.94
12.03,230.87,23.26,1366.73,1350.8
12.04,230.87,23.26,1366.55,1350.65
12.05,230.87,23.26,1366.37,1350.5
12.06,230.87,23.26,1366.19,1350.36
12.07,230.87,23.26,1366.01,1350.21
12.08,230.87,23.26,1365.83,1350.06
12.09,230.88,23.25,1365.65,1349.92
12.1,230.88,23.26,1365.47,1349.77
12.11,230.88,23.26,1365.29,1349.62
12.12,230.88,23.27,1365.11,1349.48
12.13,230.88,23.26,1364.93,1349.33
12.14,230.88,23.26,1364.75,1349.18
12.15,230.88,23.26,1364.57,1349.04
12.16,230.88,23.25,1364.39,1348.89
12.17,230.88,23.26,1364.21,1348.74
12.18,230.88,23.26,1364.03,1348.6
12.19,230.88,23.26,1363.85,1348.45
12.2,230.88,23.25,1363.67,1348.3
12.21,230.88,23.26,1363.49,1348.16
12.22,230.88,23.26,1363.31,1348.01
12.23,230.88,23.26,1363.13,1347.86
12.24,230.88,23.26,1362.95,1347.72
12.25,230.88,23.27,1362.76,1347.57
12.26,230.88,23.26,1362.58,1347.42
12.27,230.88,23.26,1362.4,1347.28
12.28,230.88,23.25,1362.22,1347.13
12.29,230.88,23.26,1362.04,1346.98
12.3,230.88,23.25,1361.86,1346.84
12.31,230.88,23.25,1361.68,1346.69
12.32,230.88,23.26,1361.5,1346.54
12.33,230.88,23.26,1361.32,1346.39
12.34,230.88,23.26,1361.14,1346.25
12.35,230.88,23.26,1360.96,1346.1
12.36,230.88,23.26,1360.78,1345.95
12.37,230.88,23.26,1360.6,1345.81
12.38,230.88,23.26,1360.42,1345.66
12.39,230.88,23.26,1360.24,1345.51
12.4,230.88,23.26,1360.06,1345.37
12.41,230.88,23.26,1359.88,1345.22
12.42,230.88,23.26,1359.7,1345.07
12.43,230.88,23.25,1359.52,1344.93
12.44,230.88,23.26,1359.34,1344.78
12.45,230.88,23.25,1359.16,1344.63
12.46,230.88,23.27,1358.97,1344.49
12.47,230.88,23.27,1358.79,1344.34
12.48,230.88,23.26,1358.61,1344.19
12.49,230.88,23.26,1358.43,1344.05
12.5,230.88,23.26,1358.25,1343.9
12.51,230.88,23.26,1358.07,1343.75
12.52,230.88,23.26,1357.89,1343.61
12.53,230.88,23.26,1357.71,1343.46
12.54,230.88,23.26,1357.53,1343.31
12.55,230.88,23.25,1357.35,1343.17
12.56,230.88,23.26,1357.17,1343.02
12.57,230.88,23.26,1356.99,1342.87
12.58,230.88,23.27,1356.81,1342.73
12.59,230.88,23.26,1356.63,1342.58
12.6,230.88,23.26,1356.45,1342.43
12.61,230.88,23.26,1356.27,1342.29
12.62,230.88,23.26,1356.09,1342.14
12.63,230.88,23.26,1355.91,1341.99
12.64,230.88,23.26,1355.73,1341.85
12.65,230.88,23.26,1355.55,1341.7
12.66,230.88,23.27,1355.37,1341.55
12.67,230.88,23.26,1355.19,1341.41
12.68,230.88,23.26,1355,1341.26
12.69,230.88,23.26,1354.82,1341.11
12.7,230.88,23.26,1354.64,1340.97
12.71,230.88,23.26,1354.46,1340.82
12.72,230.88,23.26,1354.28,1340.67
12.73,230.88,23.26,1354.1,1340.52
12.74,230.88,23.27,1353.92,1340.38
12.75,230.88,23.25,1353.74,1340.23
12.76,230.88,23.26,1353.56,1340.08
12.77,230.88,23.25,1353.38,1339.94
12.78,230.88,23.26,1353.2,1339.79
12.79,230.88,23.26,1353.02,1339.64
12.8,230.88,23.26,1352.84,1339.5
12.81,230.88,23.26,1352.66,1339.35
12.82,230.88,23.26,1352.48,1339.2
12.83,230.88,23.27,1352.3,1339.06
12.84,230.88,23.26,1352.12,1338.91
12.85,230.88,23.26,1351.94,1338.76
12.86,230.88,23.26,1351.76,1338.62
12.87,230.88,23.25,1351.58,1338.47
12.88,230.88,23.26,1351.4,1338.32
12.89,230.88,23.26,1351.21,1338.18
12.9,230.88,23.26,1351.03,1338.03
12.91,230.88,23.26,1350.85,1337.88
12.92,230.88,23.26,1350.67,1337.74
12.93,230.88,23.26,1350.49,1337.59
12.94,230.88,23.26,1350.31,1337.44
12.95,230.88,23.26,1350.13,1337.3
12.96,230.88,23.26,1349.95,1337.15
12.97,230.88,23.26,1349.77,1337
12.98,230.88,23.25,1349.59,1336.86
12.99,230.88,23.26,1349.41,1336.71
13,230.88,23.26,1349.23,1336.56
13.01,230.88,23.26,1349.05,1336.42
13.02,230.88,23.26,1348.87,1336.27
13.03,230.88,23.26,1348.69,1336.12
13.04,230.88,23.26,1348.51,1335.98
13.05,230.88,23.25,1348.33,1335.83
13.06,230.88,23.26,1348.15,1335.68
13.07,230.88,23.26,1347.97,1335.54
13.08,230.88,23.26,1347.79,1335.39
13.09,230.88,23.26,1347.61,1335.24
13.1,230.88,23.26,1347.43,1335.1
13.11,230.88,23.26,1347.24,1334.95
13.12,230.88,23.26,1347.06,1334.8
13.13,230.88,23.26,1346.88,1334.65
13.14,230.88,23.25,1346.7,1334.51
13.15,230.88,23.25,1346.52,1334.36
13.16,230.88,23.26,1346.34,1334.21
13.17,230.88,23.26,1346.16,1334.07
13.18,230.88,23.25,1345.98,1333.92
13.19,230.88,23.25,1345.8,1333.77
13.2,230.88,23.26,1345.62,1333.63
13.21,230.88,23.26,1345.44,1333.48
13.22,230.88,23.26,1345.26,1333.33
13.23,230.88,23.26,1345.08,1333.19
13.24,230.88,23.26,1344.9,1333.04
13.25,230.88,23.25,1344.72,1332.89
13.26,230.88,23.26,1344.54,1332.75
13.27,230.88,23.26,1344.36,1332.6
13.28,230.88,23.26,1344.18,1332.45
13.29,230.88,23.26,1344,1332.31
13.3,230.88,23.26,1343.82,1332.16
13.31,230.88,23.26,1343.64,1332.01
13.32,230.88,23.26,1343.46,1331.87
13.33,230.88,23.26,1343.27,1331.72
13.34,230.88,23.25,1343.09,1331.57
13.35,230.88,23.26,1342.91,1331.43
13.36,230.88,23.26,1342.73,1331.28
13.37,230.88,23.26,1342.55,1331.13
13.38,230.88,23.26,1342.37,1330.99
13.39,230.88,23.26,1342.19,1330.84
13.4,230.88,23.26,1342.01,1330.69
13.41,230.88,23.26,1341.83,1330.55
13.42,230.88,23.25,1341.65,1330.4
13.43,230.88,23.26,1341.47,1330.25
13.44,230.88,23.26,1341.29,1330.11
13.45,230.88,23.26,1341.11,1329.96
13.46,230.88,23.26,1340.93,1329.81
13.47,230.88,23.25,1340.75,1329.67
13.48,230.88,23.26,1340.57,1329.52
13.49,230.88,23.26,1340.39,1329.37
13.5,230.88,23.26,1340.21,1329.23
13.51,230.88,23.26,1340.03,1329.08
13.52,230.88,23.27,1339.85,1328.93
13.53,230.88,23.26,1339.67,1328.79
13.54,230.88,23.26,1339.48,1328.64
13.55,230.88,23.27,1339.3,1328.49
13.56,230.88,23.26,1339.12,1328.34
13.57,230.88,23.26,1338.94,1328.2
13.58,230.88,23.26,1338.76,1328.05
13.59,230.88,23.26,1338.58,1327.9
13.6,230.88,23.26,1338.4,1327.76
13.61,230.85,23.25,1338.22,1327.61
13.62,230.8,23.26,1338.05,1327.46
13.63,230.76,23.26,1337.87,1327.31
13.64,230.72,23.26,1337.69,1327.16
13.65,230.67,23.26,1337.51,1327.01
13.66,230.63,23.26,1337.33,1326.86
13.67,230.59,23.26,1337.16,1326.71
13.68,230.55,23.26,1336.98,1326.56
13.69,230.5,23.26,1336.8,1326.41
13.7,230.46,23.25,1336.62,1326.26
13.71,230.42,23.26,1336.44,1326.11
13.72,230.37,23.26,1336.26,1325.96
13.73,230.33,23.26,1336.09,1325.81
13.74,230.29,23.25,1335.91,1325.66
13.75,230.25,23.25,1335.73,1325.51
13.76,230.2,23.25,1335.55,1325.36
13.77,230.16,23.26,1335.37,1325.21
13.78,230.12,23.27,1335.2,1325.07
13.79,230.08,23.25,1335.02,1324.92
13.8,230.03,23.26,1334.84,1324.77
13.81,229.99,23.26,1334.66,1324.62
13.82,229.96,23.26,1334.48,1324.47
13.83,229.96,23.26,1334.31,1324.32
13.84,229.96,23.26,1334.13,1324.17
13.85,229.96,23.26,1333.95,1324.02
13.86,229.96,23.25,1333.77,1323.87
13.87,229.96,23.27,1333.59,1323.72
13.88,229.96,23.25,1333.42,1323.57
13.89,229.96,23.26,1333.24,1323.42
13.9,229.96,23.25,1333.06,1323.27
13.91,229.96,23.26,1332.88,1323.12
13.92,229.96,23.25,1332.7,1322.97
13.93,229.96,23.26,1332.53,1322.82
13.94,229.96,23.26,1332.35,1322.67
13.95,229.96,23.25,1332.17,1322.52
13.96,229.96,23.26,1331.99,1322.37
13.97,229.96,23.26,1331.81,1322.22
13.98,229.96,23.26,1331.64,1322.07
13.99,229.96,23.26,1331.46,1321.92
14,229.96,23.26,1331.28,1321.77
14.01,229.96,23.26,1331.1,1321.62
14.02,229.96,23.26,1330.92,1321.47
14.03,229.96,23.27,1330.74,1321.32
14.04,229.96,23.26,1330.57,1321.18
14.05,229.96,23.26,1330.39,1321.03
14.06,229.96,23.25,1330.21,1320.88
14.07,229.96,23.26,1330.03,1320.73
14.08,229.96,23.25,1329.85,1320.58
14.09,229.96,23.27,1329.68,1320.43
14.1,229.96,23.26,1329.5,1320.28
14.11,229.96,23.27,1329.32,1320.13
14.12,229.96,23.25,1329.14,1319.98
14.13,229.96,23.26,1328.96,1319.83
14.14,229.96,23.26,1328.79,1319.68
14.15,229.96,23.26,1328.61,1319.53
14.16,229.96,23.26,1328.43,1319.38
14.17,229.96,23.26,1328.25,1319.23
14.18,229.96,23.26,1328.07,1319.08
14.19,229.96,23.26,1327.9,1318.93
14.2,229.96,23.26,1327.72,1318.78
14.21,229.96,23.26,1327.54,1318.63
14.22,229.96,23.26,1327.36,1318.48
14.23,229.96,23.26,1327.18,1318.33
14.24,229.96,23.26,1327.01,1318.18
14.25,229.96,23.26,1326.83,1318.03
14.26,229.96,23.26,1326.65,1317.88
14.27,229.96,23.26,1326.47,1317.73
14.28,229.96,23.26,1326.29,1317.58
14.29,229.96,23.26,1326.11,1317.43
14.3,229.96,23.26,1325.94,1317.29
14.31,229.96,23.26,1325.76,1317.14
14.32,229.96,23.26,1325.58,1316.99
14.33,229.96,23.25,1325.4,1316.84
14.34,229.96,23.26,1325.22,1316.69
14.35,229.96,23.26,1325.05,1316.54
14.36,229.96,23.26,1324.87,1316.39
14.37,229.96,23.26,1324.69,1316.24
14.38,229.96,23.26,1324.51,1316.09
14.39,229.96,23.25,1324.33,1315.94
14.4,229.96,23.26,1324.16,1315.79
14.41,229.96,23.26,1323.98,1315.64
14.42,229.96,23.26,1323.8,1315.49
14.43,229.96,23.26,1323.62,1315.34
14.44,229.96,23.26,1323.44,1315.19
14.45,229.96,23.26,1323.27,1315.04
14.46,229.96,23.26,1323.09,1314.89
14.47,229.96,23.26,1322.91,1314.74
14.48,229.96,23.27,1322.73,1314.59
14.49,229.96,23.26,1322.55,1314.44
14.5,229.96,23.26,1322.38,1314.29
14.51,229.96,23.26,1322.2,1314.14
14.52,229.96,23.26,1322.02,1313.99
14.53,229.96,23.25,1321.84,1313.84
14.54,229.96,23.26,1321.66,1313.69
14.55,229.96,23.25,1321.48,1313.54
14.56,229.96,23.26,1321.31,1313.39
14.57,229.96,23.26,1321.13,1313.25
14.58,229.96,23.26,1320.95,1313.1
14.59,229.96,23.26,1320.77,1312.95
14.6,229.96,23.26,1320.59,1312.8
14.61,229.96,23.26,1320.42,1312.65
14.62,229.96,23.26,1320.24,1312.5
14.63,229.96,23.26,1320.06,1312.35
14.64,229.96,23.26,1319.88,1312.2
14.65,229.96,23.26,1319.7,1312.05
14.66,229.96,23.27,1319.53,1311.9
14.67,229.96,23.26,1319.35,1311.75
14.68,229.96,23.25,1319.17,1311.6
14.69,229.96,23.27,1318.99,1311.45
14.7,229.96,23.26,1318.81,1311.3
14.71,229.96,23.26,1318.64,1311.15
14.72,229.96,23.26,1318.46,1311
14.73,229.96,23.26,1318.28,1310.85
14.74,229.96,23.26,1318.1,1310.7
14.75,229.96,23.25,1317.92,1310.55
14.76,229.96,23.26,1317.74,1310.4
14.77,229.96,23.26,1317.57,1310.25
14.78,229.96,23.26,1317.39,1310.1
14.79,229.96,23.26,1317.21,1309.95
14.8,229.96,23.27,1317.03,1309.8
14.81,229.96,23.26,1316.85,1309.65
14.82,229.96,23.27,1316.68,1309.5
